ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
cars_pluginhybriddiesel,Eastern,PJ/y,74.935669,56.2017517,37.4678345,18.7339172,0,0,0
cars_hydrogenfc,Eastern,PJ/y,0,0,0,0,0,0,0
cars_hybridhydrogenfc,Eastern,PJ/y,0,0,0,0,0,0,0
cars_pluginhybridhydrogenfc,Eastern,PJ/y,0,0,0,0,0,0,0
cars_hybridliquidhydrogen,Eastern,PJ/y,0,0,0,0,0,0,0
cars_cng,Eastern,PJ/y,0,0,0,0,0,0,0
cars_flexiblefuel,Eastern,PJ/y,0,0,0,0,0,0,0
cars_battery,Eastern,PJ/y,150.1056769,112.5792576,75.0528384,37.5264192,0,0,0
bus_diesel,Eastern,PJ/y,501.4008285,376.0506213,250.7004142,125.3502071,0,0,0
bus_hybriddiesel,Eastern,PJ/y,63.3367094,47.502532,31.6683547,15.8341773,0,0,0
bus_battery,Eastern,PJ/y,63.4203935,47.5652951,31.7101968,15.8550984,0,0,0
bus_cng,Eastern,PJ/y,63.5042991,47.6282243,31.7521495,15.8760748,0,0,0
