asset,dst_region,year,region,technology,installed,capacity
83,Northwest,2030,Northwest,PV_SSG,2020,9.29660000000
83,Northwest,2035,Northwest,PV_SSG,2020,9.29660000000
83,Northwest,2040,Northwest,PV_SSG,2020,9.29660000000
83,Northwest,2045,Northwest,PV_SSG,2020,4.45040000000
83,Northwest,2049,Northwest,PV_SSG,2020,0.89010000000
84,Peninsular,2025,Peninsular,BIO,2020,5.22870000000
84,Peninsular,2030,Peninsular,BIO,2020,2.13810000000
84,Peninsular,2035,Peninsular,BIO,2020,2.13810000000
84,Peninsular,2040,Peninsular,BIO,2020,2.13810000000
85,Peninsular,2025,Peninsular,CC_GAS,2020,132.76210000000
85,Peninsular,2030,Peninsular,CC_GAS,2020,122.87180000000
85,Peninsular,2035,Peninsular,CC_GAS,2020,44.34910000000
85,Peninsular,2040,Peninsular,CC_GAS,2020,1.94890000000
85,Peninsular,2045,Peninsular,CC_GAS,2020,1.94890000000
85,Peninsular,2049,Peninsular,CC_GAS,2020,0.38980000000
86,Peninsular,2025,Peninsular,CC_OIL,2020,24.16980000000
86,Peninsular,2030,Peninsular,CC_OIL,2020,4.62700000000
86,Peninsular,2035,Peninsular,CC_OIL,2020,4.62700000000
87,Peninsular,2025,Peninsular,OC_GAS,2020,3.66010000000
87,Peninsular,2030,Peninsular,OC_GAS,2020,3.14920000000
87,Peninsular,2035,Peninsular,OC_GAS,2020,3.08610000000
87,Peninsular,2040,Peninsular,OC_GAS,2020,3.08610000000
88,Peninsular,2025,Peninsular,OC_OIL,2020,81.84290000000
88,Peninsular,2030,Peninsular,OC_OIL,2020,2.82120000000
88,Peninsular,2035,Peninsular,OC_OIL,2020,1.99500000000
88,Peninsular,2040,Peninsular,OC_OIL,2020,1.19840000000
89,Peninsular,2025,Peninsular,ON_WIND,2020,15.63550000000
89,Peninsular,2030,Peninsular,ON_WIND,2020,15.63550000000
89,Peninsular,2035,Peninsular,ON_WIND,2020,15.63550000000
89,Peninsular,2040,Peninsular,ON_WIND,2020,15.54090000000
89,Peninsular,2045,Peninsular,ON_WIND,2020,5.82790000000
89,Peninsular,2049,Peninsular,ON_WIND,2020,1.16560000000
91,Peninsular,2025,Peninsular,PV_GND,2020,22.34140000000
91,Peninsular,2030,Peninsular,PV_GND,2020,3.41980000000
91,Peninsular,2035,Peninsular,PV_GND,2020,3.41980000000
91,Peninsular,2040,Peninsular,PV_GND,2020,3.41980000000
93,Peninsular,2025,Peninsular,PV_SSG,2020,8.48610000000
93,Peninsular,2030,Peninsular,PV_SSG,2020,8.48610000000
93,Peninsular,2035,Peninsular,PV_SSG,2020,8.48610000000
93,Peninsular,2040,Peninsular,PV_SSG,2020,8.48610000000
93,Peninsular,2045,Peninsular,PV_SSG,2020,3.20250000000
93,Peninsular,2049,Peninsular,PV_SSG,2020,0.64050000000
94,Western,2025,Western,BIO,2020,12.72410000000
94,Western,2030,Western,BIO,2020,7.39460000000
94,Western,2035,Western,BIO,2020,7.39460000000
94,Western,2040,Western,BIO,2020,3.42670000000
96,Western,2025,Western,CC_GAS,2020,407.19090000000
96,Western,2030,Western,CC_GAS,2020,203.35230000000
96,Western,2035,Western,CC_GAS,2020,157.42960000000
96,Western,2040,Western,CC_GAS,2020,82.62500000000
96,Western,2045,Western,CC_GAS,2020,76.31780000000
96,Western,2049,Western,CC_GAS,2020,59.38870000000
96,Western,2050,Western,CC_GAS,2020,55.15650000000
96,Western,2054,Western,CC_GAS,2020,27.57820000000
96,Western,2055,Western,CC_GAS,2020,27.57820000000
96,Western,2059,Western,CC_GAS,2020,27.57820000000
96,Western,2060,Western,CC_GAS,2020,27.57820000000
96,Western,2064,Western,CC_GAS,2020,27.57820000000
96,Western,2065,Western,CC_GAS,2020,27.57820000000
96,Western,2069,Western,CC_GAS,2020,27.57820000000
96,Western,2070,Western,CC_GAS,2020,27.57820000000
96,Western,2084,Western,CC_GAS,2020,27.57820000000
96,Western,2085,Western,CC_GAS,2020,27.57820000000
96,Western,2089,Western,CC_GAS,2020,27.57820000000
96,Western,2090,Western,CC_GAS,2020,27.57820000000
98,Western,2025,Western,CC_OIL,2020,44.55410000000
102,Western,2025,Western,FB,2020,36.58180000000
103,Western,2025,Western,GEOTH,2020,19.19660000000
103,Western,2030,Western,GEOTH,2020,3.27970000000
103,Western,2035,Western,GEOTH,2020,3.27970000000
103,Western,2040,Western,GEOTH,2020,3.27970000000
103,Western,2045,Western,GEOTH,2020,3.27970000000
103,Western,2049,Western,GEOTH,2020,0.65590000000
104,Western,2025,Western,HYD_LS,2020,297.75600000000
104,Western,2030,Western,HYD_LS,2020,177.25940000000
104,Western,2035,Western,HYD_LS,2020,177.25940000000
104,Western,2040,Western,HYD_LS,2020,177.25940000000
104,Western,2045,Western,HYD_LS,2020,101.57300000000
104,Western,2049,Western,HYD_LS,2020,101.57300000000
104,Western,2050,Western,HYD_LS,2020,101.57300000000
104,Western,2054,Western,HYD_LS,2020,50.78650000000
104,Western,2055,Western,HYD_LS,2020,50.78650000000
