ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,InterestRate,Type,Fuel,EndUse,Agent2,Agent1
cars_cng,BajaCalifSouth,2020,fixed,1.15,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,BajaCalifSouth,2020,fixed,1.05,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,BajaCalifSouth,2020,fixed,3.61,1.00,0.25,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,BajaCalifSouth,2020,fixed,0.22,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,BajaCalifSouth,2020,fixed,0.60,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,BajaCalifSouth,2020,fixed,0.71,1.00,0.05,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,BajaCalifSouth,2020,fixed,0.24,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,BajaCalifSouth,2020,fixed,1.34,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,BajaCalifSouth,2020,fixed,296.00,1.00,3.07,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,BajaCalifSouth,2020,fixed,280.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,BajaCalifSouth,2020,fixed,370.00,1.00,7.73,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
passengertrain_addtrackelec,BajaCalifSouth,2020,fixed,323.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
freightjet_kerosene,BajaCalifSouth,2020,fixed,2090.00,1.00,41.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,BajaCalifSouth,2020,fixed,329.00,1.00,114.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,BajaCalifSouth,2020,fixed,320.00,1.00,113.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,BajaCalifSouth,2020,fixed,1640.00,1.00,330.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridliquidhydrogen,BajaCalifSouth,2020,fixed,457.00,1.00,125.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,BajaCalifSouth,2020,fixed,425.00,1.00,131.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,BajaCalifSouth,2020,fixed,719.00,1.00,182.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,BajaCalifSouth,2020,fixed,434.00,1.00,132.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_pluginhybriddiesel,BajaCalifSouth,2020,fixed,729.00,1.00,172.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_cng,BajaCalifSouth,2020,fixed,352.00,1.00,115.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,BajaCalifSouth,2020,fixed,359.00,1.00,116.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,BajaCalifSouth,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,BajaCalifSouth,2020,fixed,1330.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,BajaCalifSouth,2020,fixed,2950.00,1.00,128.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,BajaCalifSouth,2020,fixed,541.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,BajaCalifSouth,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,BajaCalifSouth,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,BajaCalifSouth,2020,fixed,61.30,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,BajaCalifSouth,2020,fixed,112.00,1.00,2.89,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
freighttrain_addtrackelec,BajaCalifSouth,2020,fixed,80.20,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
shipping_heavyoil,BajaCalifSouth,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,BajaCalifSouth,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
passengerjet_kerosene,Peninsular,2020,fixed,1530.00,1.00,28.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,psg_air,1,0
cars_petrol,Peninsular,2020,fixed,1.04,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_lpg,Peninsular,2020,fixed,1.17,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,lp_gas,cars,1,0
cars_hybridpetrol,Peninsular,2020,fixed,1.39,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_diesel,Peninsular,2020,fixed,1.07,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hybriddiesel,Peninsular,2020,fixed,1.41,1.00,0.15,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_pluginhybriddiesel,Peninsular,2020,fixed,2.55,1.00,0.19,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,diesel,cars,1,0
cars_hydrogenfc,Peninsular,2020,fixed,6.01,1.00,0.40,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_hybridhydrogenfc,Peninsular,2020,fixed,5.36,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_pluginhybridhydrogenfc,Peninsular,2020,fixed,5.62,1.00,0.37,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
cars_hybridliquidhydrogen,Peninsular,2020,fixed,1.49,1.00,0.14,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,hydrogen,cars,1,0
cars_cng,Peninsular,2020,fixed,1.15,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,cng,cars,1,0
cars_flexiblefuel,Peninsular,2020,fixed,1.05,1.00,0.13,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,gasoline,cars,1,0
cars_battery,Peninsular,2020,fixed,3.61,1.00,0.25,1,0.00,0,10000,100,1000000,12,0.08,2.5,70,0.1,energy,electricity,cars,1,0
bus_diesel,Peninsular,2020,fixed,0.22,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybriddiesel,Peninsular,2020,fixed,0.60,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_battery,Peninsular,2020,fixed,0.71,1.00,0.05,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_cng,Peninsular,2020,fixed,0.24,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
bus_hybridhydrogenfc,Peninsular,2020,fixed,1.34,1.00,0.02,1,0.00,0,10000,100,1000000,15,0.8,2.5,70,0.1,energy,diesel,buses,1,0
passengertrain_diesel,Peninsular,2020,fixed,296.00,1.00,3.07,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,psg_rail,1,0
passengertrain_electric,Peninsular,2020,fixed,280.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
passengertrain_hydrogenfc,Peninsular,2020,fixed,370.00,1.00,7.73,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,psg_rail,1,0
passengertrain_addtrackelec,Peninsular,2020,fixed,323.00,1.00,2.20,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,psg_rail,1,0
freightjet_kerosene,Peninsular,2020,fixed,2090.00,1.00,41.50,1,0.00,0,10000,100,1000000,30,0.78,7.4052,70,0.1,energy,kerosene,cargo_air,1,0
lightlorry_diesel,Peninsular,2020,fixed,329.00,1.00,114.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_petrol,Peninsular,2020,fixed,320.00,1.00,113.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_hybridhydrogenfc,Peninsular,2020,fixed,1640.00,1.00,330.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridliquidhydrogen,Peninsular,2020,fixed,457.00,1.00,125.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
lightlorry_hybridpetrol,Peninsular,2020,fixed,425.00,1.00,131.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
lightlorry_pluginhybridpetrol,Peninsular,2020,fixed,719.00,1.00,182.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_hybriddiesel,Peninsular,2020,fixed,434.00,1.00,132.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
lightlorry_pluginhybriddiesel,Peninsular,2020,fixed,729.00,1.00,172.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,electricity,lorries,1,0
lightlorry_cng,Peninsular,2020,fixed,352.00,1.00,115.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,cng,lorries,1,0
lightlorry_lpg,Peninsular,2020,fixed,359.00,1.00,116.00,1,0.00,0,10000,100,1000000,10,0.6,2.5,70,0.1,energy,lp_gas,lorries,1,0
heavylorry_diesel,Peninsular,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybriddiesel,Peninsular,2020,fixed,1330.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,diesel,lorries,1,0
heavylorry_hybridhydrogenfc,Peninsular,2020,fixed,2950.00,1.00,128.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,hydrogen,lorries,1,0
heavylorry_cng,Peninsular,2020,fixed,541.00,1.00,115.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,cng,lorries,1,0
heavylorry_petrol,Peninsular,2020,fixed,505.00,1.00,105.00,1,0.00,0,10000,100,1000000,7,0.6,2.5,70,0.1,energy,gasoline,lorries,1,0
freighttrain_diesel,Peninsular,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,diesel,cargo_rail,1,0
freighttrain_electric,Peninsular,2020,fixed,61.30,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
freighttrain_hydrogenfc,Peninsular,2020,fixed,112.00,1.00,2.89,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hydrogen,cargo_rail,1,0
freighttrain_addtrackelec,Peninsular,2020,fixed,80.20,1.00,0.60,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,electricity,cargo_rail,1,0
shipping_heavyoil,Peninsular,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hfo,cargo_mar,1,0
freighttrain_coal,Peninsular,2020,fixed,66.80,1.00,0.87,1,0.00,0,10000,100,1000000,40,0.55,7.4052,70,0.1,energy,hardcoal,cargo_rail,1,0
