ProcessName,RegionName,Time,StdUnitCapacity,TechnicalLife,GrossEfficiency,OwnUseRate,Availability,MinLoadRate,CCSCaptureRate,DayStorageOutput,CAPEX,OPEX,DiscountRate,RunningCost
REW_CSP_NST,MEX,2095,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
REW_CSP_NST,MEX,2100,1000,40,100,0,95,0,0,0,2220.314345,22.20314345,5,0.001
STR_HPS,MEX,2010,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2015,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2020,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2025,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2030,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2035,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2040,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2045,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2050,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2055,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2060,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2065,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2070,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2075,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2080,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2085,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2090,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2095,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
STR_HPS,MEX,2100,1000,60,80,0,98,0,0,0.6,2615.525467,52.31050934,5,0.001
